832,MARCOS CASTELLANOS,MIC
833,LÁZARO CÁRDENAS,MIC
834,MORELIA,MIC
835,MORELOS,MIC
836,MÚGICA,MIC
837,NAHUATZEN,MIC
838,NOCUPÉTARO,MIC
839,NUEVO PARANGARICUTIRO,MIC
840,NUEVO URECHO,MIC
841,NUMARÁN,MIC
842,OCAMPO,MIC
843,PAJACUARÁN,MIC
844,PANINDÍCUARO,MIC
845,PARÁCUARO,MIC
846,PARACHO,MIC
847,PÁTZCUARO,MIC
848,PENJAMILLO,MIC
849,PERIBÁN,MIC
850,LA PIEDAD,MIC
851,PURÉPERO,MIC
852,PURUÁNDIRO,MIC
853,QUERÉNDARO,MIC
854,QUIROGA,MIC
855,COJUMATLÁN DE RÉGULES,MIC
856,LOS REYES,MIC
857,SAHUAYO,MIC
858,SAN LUCAS,MIC
859,SANTA ANA MAYA,MIC
860,SALVADOR ESCALANTE,MIC
861,SENGUIO,MIC
862,SUSUPUATO,MIC
863,TACÁMBARO,MIC
864,TANCÍTARO,MIC
865,TANGAMANDAPIO,MIC
866,TANGANCÍCUARO,MIC
867,TANHUATO,MIC
868,TARETAN,MIC
869,TARÍMBARO,MIC
870,TEPALCATEPEC,MIC
871,TINGAMBATO,MIC
872,TINGÜINDÍN,MIC
873,TIQUICHEO DE NICOLÁS ROMERO,MIC
874,TLALPUJAHUA,MIC
875,TLAZAZALCA,MIC
876,TOCUMBO,MIC
877,TUMBISCATÍO,MIC
878,TURICATO,MIC
879,TUXPAN,MIC
880,TUZANTLA,MIC
881,TZINTZUNTZAN,MIC
882,TZITZIO,MIC
883,URUAPAN,MIC
884,VENUSTIANO CARRANZA,MIC
885,VILLAMAR,MIC
886,VISTA HERMOSA,MIC
887,YURÉCUARO,MIC
888,ZACAPU,MIC
889,ZAMORA,MIC
890,ZINÁPARO,MIC
891,ZINAPÉCUARO,MIC
892,ZIRACUARETIRO,MIC
893,ZITÁCUARO,MIC
894,JOSÉ SIXTO VERDUZCO,MIC
895,AMACUZAC,MOR
896,ATLATLAHUCAN,MOR
897,AXOCHIAPAN,MOR
898,AYALA,MOR
899,COATLÁN DEL RÍO,MOR
900,CUAUTLA,MOR
901,CUERNAVACA,MOR
902,EMILIANO ZAPATA,MOR
903,HUITZILAC,MOR
904,JANTETELCO,MOR
905,JIUTEPEC,MOR
906,JOJUTLA,MOR
907,JONACATEPEC DE LEANDRO VALLE,MOR
908,MAZATEPEC,MOR
909,MIACATLÁN,MOR
910,OCUITUCO,MOR
911,PUENTE DE IXTLA,MOR
912,TEMIXCO,MOR
913,TEPALCINGO,MOR
914,TEPOZTLÁN,MOR
915,TETECALA,MOR
916,TETELA DEL VOLCÁN,MOR
917,TLALNEPANTLA,MOR
918,TLALTIZAPÁN DE ZAPATA,MOR
919,TLAQUILTENANGO,MOR
920,TLAYACAPAN,MOR
921,TOTOLAPAN,MOR
922,XOCHITEPEC,MOR
923,YAUTEPEC,MOR
924,YECAPIXTLA,MOR
925,ZACATEPEC,MOR
926,ZACUALPAN DE AMILPAS,MOR
927,TEMOAC,MOR
928,ACAPONETA,NAY
929,AHUACATLÁN,NAY
930,AMATLÁN DE CAÑAS,NAY
931,COMPOSTELA,NAY
932,HUAJICORI,NAY
933,IXTLÁN DEL RÍO,NAY
934,JALA,NAY
935,XALISCO,NAY
936,DEL NAYAR,NAY
937,ROSAMORADA,NAY
938,RUÍZ,NAY
939,SAN BLAS,NAY
940,SAN PEDRO LAGUNILLAS,NAY
941,SANTA MARÍA DEL ORO,NAY
942,SANTIAGO IXCUINTLA,NAY
943,TECUALA,NAY
944,TEPIC,NAY
945,TUXPAN,NAY
946,LA YESCA,NAY
947,BAHÍA DE BANDERAS,NAY
948,ABASOLO,NLE
949,AGUALEGUAS,NLE
950,LOS ALDAMAS,NLE
951,ALLENDE,NLE
952,ANÁHUAC,NLE
953,APODACA,NLE
954,ARAMBERRI,NLE
955,BUSTAMANTE,NLE
956,CADEREYTA JIMÉNEZ,NLE
957,EL CARMEN,NLE
958,CERRALVO,NLE
959,CIÉNEGA DE FLORES,NLE
960,CHINA,NLE
961,DOCTOR ARROYO,NLE
962,DOCTOR COSS,NLE
963,DOCTOR GONZÁLEZ,NLE
964,GALEANA,NLE
965,GARCÍA,NLE
966,SAN PEDRO GARZA GARCÍA,NLE
967,GENERAL BRAVO,NLE
968,GENERAL ESCOBEDO,NLE
969,GENERAL TERÁN,NLE
970,GENERAL TREVIÑO,NLE
971,GENERAL ZARAGOZA,NLE
972,GENERAL ZUAZUA,NLE
973,GUADALUPE,NLE
974,LOS HERRERAS,NLE
975,HIGUERAS,NLE
976,HUALAHUISES,NLE
977,ITURBIDE,NLE
978,JUÁREZ,NLE
979,LAMPAZOS DE NARANJO,NLE
980,LINARES,NLE
981,MARÍN,NLE
982,MELCHOR OCAMPO,NLE
983,MIER Y NORIEGA,NLE
984,MINA,NLE
985,MONTEMORELOS,NLE
986,MONTERREY,NLE
987,PARÁS,NLE
988,PESQUERÍA,NLE
989,LOS RAMONES,NLE
990,RAYONES,NLE
991,SABINAS HIDALGO,NLE
992,SALINAS VICTORIA,NLE
993,SAN NICOLÁS DE LOS GARZA,NLE
994,HIDALGO,NLE
995,SANTA CATARINA,NLE
996,SANTIAGO,NLE
997,VALLECILLO,NLE
998,VILLALDAMA,NLE
999,ABEJONES,OAX
1000,ACATLÁN DE PÉREZ FIGUEROA,OAX
1001,ASUNCIÓN CACALOTEPEC,OAX
1002,ASUNCIÓN CUYOTEPEJI,OAX
1003,ASUNCIÓN IXTALTEPEC,OAX
1004,ASUNCIÓN NOCHIXTLÁN,OAX
1005,ASUNCIÓN OCOTLÁN,OAX
1006,ASUNCIÓN TLACOLULITA,OAX
1007,AYOTZINTEPEC,OAX
1008,EL BARRIO DE LA SOLEDAD,OAX
1009,CALIHUALÁ,OAX
1010,CANDELARIA LOXICHA,OAX
1011,CIÉNEGA DE ZIMATLÁN,OAX
1012,CIUDAD IXTEPEC,OAX
1013,COATECAS ALTAS,OAX
1014,COICOYÁN DE LAS FLORES,OAX
1015,LA COMPAÑÍA,OAX
1016,CONCEPCIÓN BUENAVISTA,OAX
1017,CONCEPCIÓN PÁPALO,OAX
1018,CONSTANCIA DEL ROSARIO,OAX
1019,COSOLAPA,OAX
1020,COSOLTEPEC,OAX
1021,CUILÁPAM DE GUERRERO,OAX
1022,CUYAMECALCO VILLA DE ZARAGOZA,OAX
1023,CHAHUITES,OAX
1024,CHALCATONGO DE HIDALGO,OAX
1025,CHIQUIHUITLÁN DE BENITO JUÁREZ,OAX
1026,HEROICA CIUDAD DE EJUTLA DE CRESPO,OAX
1027,ELOXOCHITLÁN DE FLORES MAGÓN,OAX
1028,EL ESPINAL,OAX
1029,TAMAZULÁPAM DEL ESPÍRITU SANTO,OAX
1030,FRESNILLO DE TRUJANO,OAX
1031,GUADALUPE ETLA,OAX
1032,GUADALUPE DE RAMÍREZ,OAX
1033,GUELATAO DE JUÁREZ,OAX
1034,GUEVEA DE HUMBOLDT,OAX
1035,MESONES HIDALGO,OAX
1036,VILLA HIDALGO,OAX
1037,HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,OAX
1038,HUAUTEPEC,OAX
1039,HUAUTLA DE JIMÉNEZ,OAX
1040,IXTLÁN DE JUÁREZ,OAX
1041,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,OAX
1042,LOMA BONITA,OAX
1043,MAGDALENA APASCO,OAX
1044,MAGDALENA JALTEPEC,OAX
1045,SANTA MAGDALENA JICOTLÁN,OAX
1046,MAGDALENA MIXTEPEC,OAX
1047,MAGDALENA OCOTLÁN,OAX
1048,MAGDALENA PEÑASCO,OAX
1049,MAGDALENA TEITIPAC,OAX
1050,MAGDALENA TEQUISISTLÁN,OAX
1051,MAGDALENA TLACOTEPEC,OAX
1052,MAGDALENA ZAHUATLÁN,OAX
1053,MARISCALA DE JUÁREZ,OAX
1054,MÁRTIRES DE TACUBAYA,OAX
1055,MATÍAS ROMERO AVENDAÑO,OAX
1056,MAZATLÁN VILLA DE FLORES,OAX
1057,MIAHUATLÁN DE PORFIRIO DÍAZ,OAX
1058,MIXISTLÁN DE LA REFORMA,OAX
1059,MONJAS,OAX
1060,NATIVIDAD,OAX
1061,NAZARENO ETLA,OAX
1062,NEJAPA DE MADERO,OAX
1063,IXPANTEPEC NIEVES,OAX
1064,SANTIAGO NILTEPEC,OAX
1065,OAXACA DE JUÁREZ,OAX
1066,OCOTLÁN DE MORELOS,OAX
1067,LA PE,OAX
1068,PINOTEPA DE DON LUIS,OAX
1069,PLUMA HIDALGO,OAX
1070,SAN JOSÉ DEL PROGRESO,OAX
1071,PUTLA VILLA DE GUERRERO,OAX
1072,SANTA CATARINA QUIOQUITANI,OAX
1073,REFORMA DE PINEDA,OAX
1074,LA REFORMA,OAX
1075,REYES ETLA,OAX
1076,ROJAS DE CUAUHTÉMOC,OAX
1077,SALINA CRUZ,OAX
1078,SAN AGUSTÍN AMATENGO,OAX
1079,SAN AGUSTÍN ATENANGO,OAX
1080,SAN AGUSTÍN CHAYUCO,OAX
1081,SAN AGUSTÍN DE LAS JUNTAS,OAX
1082,SAN AGUSTÍN ETLA,OAX
1083,SAN AGUSTÍN LOXICHA,OAX
1084,SAN AGUSTÍN TLACOTEPEC,OAX
1085,SAN AGUSTÍN YATARENI,OAX
1086,SAN ANDRÉS CABECERA NUEVA,OAX
1087,SAN ANDRÉS DINICUITI,OAX
1088,SAN ANDRÉS HUAXPALTEPEC,OAX
1089,SAN ANDRÉS HUAYÁPAM,OAX
1090,SAN ANDRÉS IXTLAHUACA,OAX
1091,SAN ANDRÉS LAGUNAS,OAX
1092,SAN ANDRÉS NUXIÑO,OAX
1093,SAN ANDRÉS PAXTLÁN,OAX
1094,SAN ANDRÉS SINAXTLA,OAX
1095,SAN ANDRÉS SOLAGA,OAX
1096,SAN ANDRÉS TEOTILÁLPAM,OAX
1097,SAN ANDRÉS TEPETLAPA,OAX
1098,SAN ANDRÉS YAÁ,OAX
1099,SAN ANDRÉS ZABACHE,OAX
1100,SAN ANDRÉS ZAUTLA,OAX
1101,SAN ANTONINO CASTILLO VELASCO,OAX
1102,SAN ANTONINO EL ALTO,OAX
1103,SAN ANTONINO MONTE VERDE,OAX
1104,SAN ANTONIO ACUTLA,OAX
1105,SAN ANTONIO DE LA CAL,OAX
1106,SAN ANTONIO HUITEPEC,OAX
1107,SAN ANTONIO NANAHUATÍPAM,OAX
1108,SAN ANTONIO SINICAHUA,OAX
1109,SAN ANTONIO TEPETLAPA,OAX
1110,SAN BALTAZAR CHICHICÁPAM,OAX
1111,SAN BALTAZAR LOXICHA,OAX
1112,SAN BALTAZAR YATZACHI EL BAJO,OAX
1113,SAN BARTOLO COYOTEPEC,OAX
1114,SAN BARTOLOMÉ AYAUTLA,OAX
1115,SAN BARTOLOMÉ LOXICHA,OAX
1116,SAN BARTOLOMÉ QUIALANA,OAX
1117,SAN BARTOLOMÉ YUCUAÑE,OAX
1118,SAN BARTOLOMÉ ZOOGOCHO,OAX
1119,SAN BARTOLO SOYALTEPEC,OAX
1120,SAN BARTOLO YAUTEPEC,OAX
1121,SAN BERNARDO MIXTEPEC,OAX
1122,SAN BLAS ATEMPA,OAX
1123,SAN CARLOS YAUTEPEC,OAX
1124,SAN CRISTÓBAL AMATLÁN,OAX
1125,SAN CRISTÓBAL AMOLTEPEC,OAX
1126,SAN CRISTÓBAL LACHIRIOAG,OAX
1127,SAN CRISTÓBAL SUCHIXTLAHUACA,OAX
1128,SAN DIONISIO DEL MAR,OAX
1129,SAN DIONISIO OCOTEPEC,OAX
1130,SAN DIONISIO OCOTLÁN,OAX
1131,SAN ESTEBAN ATATLAHUCA,OAX
1132,SAN FELIPE JALAPA DE DÍAZ,OAX
1133,SAN FELIPE TEJALÁPAM,OAX
1134,SAN FELIPE USILA,OAX
1135,SAN FRANCISCO CAHUACUÁ,OAX
1136,SAN FRANCISCO CAJONOS,OAX
1137,SAN FRANCISCO CHAPULAPA,OAX
1138,SAN FRANCISCO CHINDÚA,OAX
1139,SAN FRANCISCO DEL MAR,OAX
1140,SAN FRANCISCO HUEHUETLÁN,OAX
1141,SAN FRANCISCO IXHUATÁN,OAX
1142,SAN FRANCISCO JALTEPETONGO,OAX
1143,SAN FRANCISCO LACHIGOLÓ,OAX
1144,SAN FRANCISCO LOGUECHE,OAX
1145,SAN FRANCISCO NUXAÑO,OAX
1146,SAN FRANCISCO OZOLOTEPEC,OAX
1147,SAN FRANCISCO SOLA,OAX
1148,SAN FRANCISCO TELIXTLAHUACA,OAX
1149,SAN FRANCISCO TEOPAN,OAX
1150,SAN FRANCISCO TLAPANCINGO,OAX
1151,SAN GABRIEL MIXTEPEC,OAX
1152,SAN ILDEFONSO AMATLÁN,OAX
1153,SAN ILDEFONSO SOLA,OAX
1154,SAN ILDEFONSO VILLA ALTA,OAX
1155,SAN JACINTO AMILPAS,OAX
1156,SAN JACINTO TLACOTEPEC,OAX
1157,SAN JERÓNIMO COATLÁN,OAX
1158,SAN JERÓNIMO SILACAYOAPILLA,OAX
1159,SAN JERÓNIMO SOSOLA,OAX
1160,SAN JERÓNIMO TAVICHE,OAX
1161,SAN JERÓNIMO TECÓATL,OAX
1162,SAN JORGE NUCHITA,OAX
1163,SAN JOSÉ AYUQUILA,OAX
1164,SAN JOSÉ CHILTEPEC,OAX
1165,SAN JOSÉ DEL PEÑASCO,OAX
1166,SAN JOSÉ ESTANCIA GRANDE,OAX
1167,SAN JOSÉ INDEPENDENCIA,OAX
1168,SAN JOSÉ LACHIGUIRI,OAX
1169,SAN JOSÉ TENANGO,OAX
1170,SAN JUAN ACHIUTLA,OAX
1171,SAN JUAN ATEPEC,OAX
1172,ÁNIMAS TRUJANO,OAX
1173,SAN JUAN BAUTISTA ATATLAHUCA,OAX
1174,SAN JUAN BAUTISTA COIXTLAHUACA,OAX
1175,SAN JUAN BAUTISTA CUICATLÁN,OAX
1176,SAN JUAN BAUTISTA GUELACHE,OAX
1177,SAN JUAN BAUTISTA JAYACATLÁN,OAX
1178,SAN JUAN BAUTISTA LO DE SOTO,OAX
1179,SAN JUAN BAUTISTA SUCHITEPEC,OAX
1180,SAN JUAN BAUTISTA TLACOATZINTEPEC,OAX
1181,SAN JUAN BAUTISTA TLACHICHILCO,OAX
1182,SAN JUAN BAUTISTA TUXTEPEC,OAX
1183,SAN JUAN CACAHUATEPEC,OAX
1184,SAN JUAN CIENEGUILLA,OAX
1185,SAN JUAN COATZÓSPAM,OAX
1186,SAN JUAN COLORADO,OAX
1187,SAN JUAN COMALTEPEC,OAX
1188,SAN JUAN COTZOCÓN,OAX
1189,SAN JUAN CHICOMEZÚCHIL,OAX
1190,SAN JUAN CHILATECA,OAX
1191,SAN JUAN DEL ESTADO,OAX
1192,SAN JUAN DEL RÍO,OAX
1193,SAN JUAN DIUXI,OAX
1194,SAN JUAN EVANGELISTA ANALCO,OAX
1195,SAN JUAN GUELAVÍA,OAX
1196,SAN JUAN GUICHICOVI,OAX
1197,SAN JUAN IHUALTEPEC,OAX
1198,SAN JUAN JUQUILA MIXES,OAX
1199,SAN JUAN JUQUILA VIJANOS,OAX
1200,SAN JUAN LACHAO,OAX
1201,SAN JUAN LACHIGALLA,OAX
1202,SAN JUAN LAJARCIA,OAX
1203,SAN JUAN LALANA,OAX
1204,SAN JUAN DE LOS CUÉS,OAX
1205,SAN JUAN MAZATLÁN,OAX
1206,SAN JUAN MIXTEPEC,OAX
1207,SAN JUAN MIXTEPEC,OAX
1208,SAN JUAN ÑUMÍ,OAX
1209,SAN JUAN OZOLOTEPEC,OAX
1210,SAN JUAN PETLAPA,OAX
1211,SAN JUAN QUIAHIJE,OAX
1212,SAN JUAN QUIOTEPEC,OAX
1213,SAN JUAN SAYULTEPEC,OAX
1214,SAN JUAN TABAÁ,OAX
1215,SAN JUAN TAMAZOLA,OAX
1216,SAN JUAN TEITA,OAX
1217,SAN JUAN TEITIPAC,OAX
1218,SAN JUAN TEPEUXILA,OAX
1219,SAN JUAN TEPOSCOLULA,OAX
1220,SAN JUAN YAEÉ,OAX
1221,SAN JUAN YATZONA,OAX
1222,SAN JUAN YUCUITA,OAX
1223,SAN LORENZO,OAX
1224,SAN LORENZO ALBARRADAS,OAX
1225,SAN LORENZO CACAOTEPEC,OAX
1226,SAN LORENZO CUAUNECUILTITLA,OAX
1227,SAN LORENZO TEXMELÚCAN,OAX
1228,SAN LORENZO VICTORIA,OAX
1229,SAN LUCAS CAMOTLÁN,OAX
1230,SAN LUCAS OJITLÁN,OAX
1231,SAN LUCAS QUIAVINÍ,OAX
1232,SAN LUCAS ZOQUIÁPAM,OAX
1233,SAN LUIS AMATLÁN,OAX
1234,SAN MARCIAL OZOLOTEPEC,OAX
1235,SAN MARCOS ARTEAGA,OAX
1236,SAN MARTÍN DE LOS CANSECOS,OAX
1237,SAN MARTÍN HUAMELÚLPAM,OAX
1238,SAN MARTÍN ITUNYOSO,OAX
1239,SAN MARTÍN LACHILÁ,OAX
1240,SAN MARTÍN PERAS,OAX
1241,SAN MARTÍN TILCAJETE,OAX
1242,SAN MARTÍN TOXPALAN,OAX
1243,SAN MARTÍN ZACATEPEC,OAX
1244,SAN MATEO CAJONOS,OAX
1245,CAPULÁLPAM DE MÉNDEZ,OAX
1246,SAN MATEO DEL MAR,OAX
1247,SAN MATEO YOLOXOCHITLÁN,OAX
1248,SAN MATEO ETLATONGO,OAX
1249,SAN MATEO NEJÁPAM,OAX
1250,SAN MATEO PEÑASCO,OAX
1251,SAN MATEO PIÑAS,OAX
1252,SAN MATEO RÍO HONDO,OAX
1253,SAN MATEO SINDIHUI,OAX
1254,SAN MATEO TLAPILTEPEC,OAX
1255,SAN MELCHOR BETAZA,OAX
1256,SAN MIGUEL ACHIUTLA,OAX
1257,SAN MIGUEL AHUEHUETITLÁN,OAX
1258,SAN MIGUEL ALOÁPAM,OAX
1259,SAN MIGUEL AMATITLÁN,OAX
1260,SAN MIGUEL AMATLÁN,OAX
1261,SAN MIGUEL COATLÁN,OAX
1262,SAN MIGUEL CHICAHUA,OAX
1263,SAN MIGUEL CHIMALAPA,OAX
1264,SAN MIGUEL DEL PUERTO,OAX
1265,SAN MIGUEL DEL RÍO,OAX
1266,SAN MIGUEL EJUTLA,OAX
1267,SAN MIGUEL EL GRANDE,OAX
1268,SAN MIGUEL HUAUTLA,OAX
1269,SAN MIGUEL MIXTEPEC,OAX
1270,SAN MIGUEL PANIXTLAHUACA,OAX
1271,SAN MIGUEL PERAS,OAX
1272,SAN MIGUEL PIEDRAS,OAX
1273,SAN MIGUEL QUETZALTEPEC,OAX
1274,SAN MIGUEL SANTA FLOR,OAX
1275,VILLA SOLA DE VEGA,OAX
1276,SAN MIGUEL SOYALTEPEC,OAX
1277,SAN MIGUEL SUCHIXTEPEC,OAX
1278,VILLA TALEA DE CASTRO,OAX
1279,SAN MIGUEL TECOMATLÁN,OAX
1280,SAN MIGUEL TENANGO,OAX
1281,SAN MIGUEL TEQUIXTEPEC,OAX
1282,SAN MIGUEL TILQUIÁPAM,OAX
1283,SAN MIGUEL TLACAMAMA,OAX
1284,SAN MIGUEL TLACOTEPEC,OAX
1285,SAN MIGUEL TULANCINGO,OAX
1286,SAN MIGUEL YOTAO,OAX
1287,SAN NICOLÁS,OAX
1288,SAN NICOLÁS HIDALGO,OAX
1289,SAN PABLO COATLÁN,OAX
1290,SAN PABLO CUATRO VENADOS,OAX
1291,SAN PABLO ETLA,OAX
1292,SAN PABLO HUITZO,OAX
1293,SAN PABLO HUIXTEPEC,OAX
1294,SAN PABLO MACUILTIANGUIS,OAX
1295,SAN PABLO TIJALTEPEC,OAX
1296,SAN PABLO VILLA DE MITLA,OAX
1297,SAN PABLO YAGANIZA,OAX
1298,SAN PEDRO AMUZGOS,OAX
1299,SAN PEDRO APÓSTOL,OAX
1300,SAN PEDRO ATOYAC,OAX
1301,SAN PEDRO CAJONOS,OAX
1302,SAN PEDRO COXCALTEPEC CÁNTAROS,OAX
1303,SAN PEDRO COMITANCILLO,OAX
1304,SAN PEDRO EL ALTO,OAX
1305,SAN PEDRO HUAMELULA,OAX
1306,SAN PEDRO HUILOTEPEC,OAX
1307,SAN PEDRO IXCATLÁN,OAX
1308,SAN PEDRO IXTLAHUACA,OAX
1309,SAN PEDRO JALTEPETONGO,OAX
1310,SAN PEDRO JICAYÁN,OAX
1311,SAN PEDRO JOCOTIPAC,OAX
1312,SAN PEDRO JUCHATENGO,OAX
1313,SAN PEDRO MÁRTIR,OAX
1314,SAN PEDRO MÁRTIR QUIECHAPA,OAX
1315,SAN PEDRO MÁRTIR YUCUXACO,OAX
1316,SAN PEDRO MIXTEPEC,OAX
1317,SAN PEDRO MIXTEPEC,OAX
1318,SAN PEDRO MOLINOS,OAX
1319,SAN PEDRO NOPALA,OAX
1320,SAN PEDRO OCOPETATILLO,OAX
1321,SAN PEDRO OCOTEPEC,OAX
1322,SAN PEDRO POCHUTLA,OAX
1323,SAN PEDRO QUIATONI,OAX
1324,SAN PEDRO SOCHIÁPAM,OAX
1325,SAN PEDRO TAPANATEPEC,OAX
1326,SAN PEDRO TAVICHE,OAX
1327,SAN PEDRO TEOZACOALCO,OAX
1328,SAN PEDRO TEUTILA,OAX
1329,SAN PEDRO TIDAÁ,OAX
1330,SAN PEDRO TOPILTEPEC,OAX
1331,SAN PEDRO TOTOLÁPAM,OAX
1332,VILLA DE TUTUTEPEC,OAX
1333,SAN PEDRO YANERI,OAX
1334,SAN PEDRO YÓLOX,OAX
1335,SAN PEDRO Y SAN PABLO AYUTLA,OAX
1336,VILLA DE ETLA,OAX
1337,SAN PEDRO Y SAN PABLO TEPOSCOLULA,OAX
1471,SANTIAGO LAXOPA,OAX
1338,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,OAX
1339,SAN PEDRO YUCUNAMA,OAX
1340,SAN RAYMUNDO JALPAN,OAX
1341,SAN SEBASTIÁN ABASOLO,OAX
1342,SAN SEBASTIÁN COATLÁN,OAX
1343,SAN SEBASTIÁN IXCAPA,OAX
1344,SAN SEBASTIÁN NICANANDUTA,OAX
1345,SAN SEBASTIÁN RÍO HONDO,OAX
1346,SAN SEBASTIÁN TECOMAXTLAHUACA,OAX
1347,SAN SEBASTIÁN TEITIPAC,OAX
1348,SAN SEBASTIÁN TUTLA,OAX
1349,SAN SIMÓN ALMOLONGAS,OAX
1350,SAN SIMÓN ZAHUATLÁN,OAX
1351,SANTA ANA,OAX
1352,SANTA ANA ATEIXTLAHUACA,OAX
1353,SANTA ANA CUAUHTÉMOC,OAX
1354,SANTA ANA DEL VALLE,OAX
1355,SANTA ANA TAVELA,OAX
1356,SANTA ANA TLAPACOYAN,OAX
1357,SANTA ANA YARENI,OAX
1358,SANTA ANA ZEGACHE,OAX
1359,SANTA CATALINA QUIERÍ,OAX
1360,SANTA CATARINA CUIXTLA,OAX
1361,SANTA CATARINA IXTEPEJI,OAX
1362,SANTA CATARINA JUQUILA,OAX
1363,SANTA CATARINA LACHATAO,OAX
1364,SANTA CATARINA LOXICHA,OAX
1365,SANTA CATARINA MECHOACÁN,OAX
1366,SANTA CATARINA MINAS,OAX
1367,SANTA CATARINA QUIANÉ,OAX
1368,SANTA CATARINA TAYATA,OAX
1369,SANTA CATARINA TICUÁ,OAX
1370,SANTA CATARINA YOSONOTÚ,OAX
1371,SANTA CATARINA ZAPOQUILA,OAX
1372,SANTA CRUZ ACATEPEC,OAX
1373,SANTA CRUZ AMILPAS,OAX
1374,SANTA CRUZ DE BRAVO,OAX
1375,SANTA CRUZ ITUNDUJIA,OAX
1376,SANTA CRUZ MIXTEPEC,OAX
1377,SANTA CRUZ NUNDACO,OAX
1378,SANTA CRUZ PAPALUTLA,OAX
1379,SANTA CRUZ TACACHE DE MINA,OAX
1380,SANTA CRUZ TACAHUA,OAX
1381,SANTA CRUZ TAYATA,OAX
1382,SANTA CRUZ XITLA,OAX
1383,SANTA CRUZ XOXOCOTLÁN,OAX
1384,SANTA CRUZ ZENZONTEPEC,OAX
1385,SANTA GERTRUDIS,OAX
1386,SANTA INÉS DEL MONTE,OAX
1387,SANTA INÉS YATZECHE,OAX
1388,SANTA LUCÍA DEL CAMINO,OAX
1389,SANTA LUCÍA MIAHUATLÁN,OAX
1390,SANTA LUCÍA MONTEVERDE,OAX
1391,SANTA LUCÍA OCOTLÁN,OAX
1392,SANTA MARÍA ALOTEPEC,OAX
1393,SANTA MARÍA APAZCO,OAX
1394,SANTA MARÍA LA ASUNCIÓN,OAX
1395,HEROICA CIUDAD DE TLAXIACO,OAX
1396,AYOQUEZCO DE ALDAMA,OAX
1397,SANTA MARÍA ATZOMPA,OAX
1398,SANTA MARÍA CAMOTLÁN,OAX
1399,SANTA MARÍA COLOTEPEC,OAX
1400,SANTA MARÍA CORTIJO,OAX
1401,SANTA MARÍA COYOTEPEC,OAX
1402,SANTA MARÍA CHACHOÁPAM,OAX
1403,VILLA DE CHILAPA DE DÍAZ,OAX
1404,SANTA MARÍA CHILCHOTLA,OAX
1405,SANTA MARÍA CHIMALAPA,OAX
